Unnamed: 0,QID,Brand,Model,Question,Dialogue,Report
234,Q5235,长安,长安CS35,师傅们您好，请问长安cs35原厂刹车片四个轮子都换的话什么价格？,技师说：您好 500左右 好的刹车片,500左右 好的刹车片
235,Q5236,奔腾,奔腾B30,大师好：最近汽车发动机抖动，线路油路都检查没有问题，怠速表上下轻微抖动求解答,技师说：电脑检测没？|技师说：看数据流没，缺缸不？|车主说：你好|车主说：这个新款车这边目前还找不到匹配的软件|车主说：没检查|车主说：高压线圈换的新的|车主说：滤芯之类全新|车主说：机油也是换的全合成的|技师说：用专检啊，你得首先检查看缺不缺缸，要是缺，缺的哪缸，然后在分析|车主说：什么是专检啊|车主说：确定不缺缸，火花塞也是新的，铱金的|技师说：专检是店里的电脑，可以读取数据流的|技师说：缺缸和火花塞，喷油嘴，积碳，缸压，汽油点火线圈都有关系|车主说：没有我这车对应的软件|技师说：不可能，奔腾店里肯定有|车主说：只有4s有|车主说：但人家不告诉我|车主说：上次去，要我做很多的项目根据我的判断基本都是多余的|车主说：因为车是一手新车自己开的，|车主说：缺缸和火花塞，喷油嘴，积碳，缸压，汽油点火线圈都有关系，这些都检查过的|技师说：咋说的，4s店是专业的，在无故障码的情况下必须得看数据流|车主说：我这边开过几年的的士，基本故障也懂一点|车主说：不说啊只说让我做什么项目，就像你上面说的那些|技师说：嗯，那可以找开的士的解决|车主说：车现在天天开除了抖没其他什么问题|车主说：谢谢你了,建议用电脑路试看下发动机数据流
236,Q5237,东风风行,菱智,东风风神菱智发动机号在哪,技师说：您好 东风风行菱智m3对不|车主说：对|技师说：排气支管下面|技师说：看一下|车主说：有没有图啊??|技师说：老板的风行开回家了 不然我就给你拍了 对不住兄弟|车主说：没事|技师说：从左前轮看一下|技师说：仔细瞅瞅|车主说：怎么没有|车主说：能说个准确位置吗|技师说：排气支管下面 发动机左侧|技师说：缸体上面|技师说：看见了不,进气支管下面
237,Q5238,大众,宝来,大师们，我想问下开五万公里六年的车要做哪些方面的保养，谢谢,技师说：六万公里做一个大保养|车主说：哪些保养|技师说：火花塞，刹车油，助力油，变速箱油dsg的变速箱不用换|技师说：皮带检查|技师说：防冻液三年一换|车主说：防冻液是什么？|技师说：就是冷却水|技师说：发动机旁边有个水壶|车主说：好的，谢谢|技师说：大众的是圆圆的水壶|车主说：知道|技师说：刹车片检查检查,全车检查，有条件的话可以清洗一下发动机积炭
238,Q5239,福特,金牛座,福特金牛座自动泊车故障,技师说：你好福特技术总监为你解答|技师说：能提供故障码么|技师说：或者故障图|车主说：车内屏上显示故障 开关没反应 自动驻车也不能用|技师说：你是车主还是修理店|技师说：先要用电脑读取故障码|技师说：要判断哪一个雷达探头有问题，才能进一步检查维修|车主说：我一会儿给你发故障图 没有故障代码|车主说：是车主|车主说：情况可能是，什么地方，出问题|技师说：一般都是雷达传感器损坏的，具体要用电脑检测才能确定故障点的。|技师说：去4s检查一下吧，这个原车是保修的|技师说：关注我，有其他问题可以咨询我,告知顾客原因，及当前有效的解决方法
239,Q5240,东南,东南DX3,东南dx3有前后防撞钢梁吗,技师说：有防撞梁的|技师说：suv相对而言比轿车更坚固|车主说：前后都有吗？还是只有前边有|技师说：都有|车主说：东南dx31.5TCvT尊贵型和1，5TsRGCVT旗舰型，这两款哪个省油|技师说：油耗一样|技师说：都是1.5t|车主说：东南dx3和风神ax4哪个质量好安全性好省油|技师说：这两款车都比较冷门，你也可以考虑一下同等价格的吉利远景suv|车主说：远景的哪个款比较推荐女孩开|技师说：你可以去百度看一下远景x3|技师说：吉利的质量在国产车当中是数一数二的|车主说：X3前后有防撞梁吗|技师说：绝大部分车型都是有防撞梁的，吉利是所有车型都有防撞梁|车主说：远景s1和东南dx3哪个省油|技师说：远景1.4t省油|车主说：北京现代途,匹配的应该是三菱的发动机
240,Q5241,大众,桑塔纳3000,桑塔纳3000 04年车 突然熄火  再也打不着了？有电  有气  就是钢线  火花塞 没电   保险卡都正常？ ,技师说：你检查曲轴位置传感器或者凸轮轴位置传感器|车主说：好的??谢谢|技师说：还有什么咨询的吗,曲轴位置传感器在起动机那里凸轮轴位置传感器在正时皮带盘下面
241,Q5242,日产,轩逸,大师好！经典轩逸开空调有呜呜共振响风扇转得快的时候才响，但不是风扇响不开空调正常。谢谢,技师说：您好 鼓风机里面有树叶脏东西 拆下来吹吹|车主说：怎么拆的呢？|车主说：经常停树下，树叶会进去吗，不处理有影响吗？|技师说：不会有影响 把空调滤芯换掉|技师说：风机吹吹|技师说：太脏了|技师说：还有种可能是风机轴承响 这种可能性小|技师说：副驾驶工作台底下是鼓风机 上面有几颗螺丝卸掉就出来了|车主说：我自己洗车的时候，发现挡风玻璃下一点打开盖子里面很多树叶。是从这里进去的吗|技师说：对对|技师说：错不了 您拆不了鼓风机 只能修理厂或者修理店  顺便空调滤芯脏的话也换掉|车主说：拆了鼓风机，还要用风机从上面吹吗|车主说：这种情况4S店会帮免费搞吗|技师说：拆了鼓风机用吹枪吹干净装上去就行了 肯定收费|车主说：拆了很干净哦|技师说：对对对|车主说：机仓里发出的声音|技师说：机舱就不是鼓风机 看一下鸡爪|技师说：共振|车主说：[语音]|车主说：[语音]|车主说：好像是压缩机响|技师说：[语音]|车主说：[语音]|车主说：[语音]|车主说：[语音]|技师说：不正常 噪声大|技师说：不过能用|技师说：用一段时间可能就不响了 先用用|车主说：还在保修期内，过保了就要自己掏钱修|技师说：对对,风机吹干净就行了
242,Q5243,本田,奥德赛,2017款本田奥德赛 想用专用诊断仪配合电脑端软件进行pcm怠速学习，但原厂操作手册里面有一个步骤:用 HDS 跨接SCS线路，请了解这个车的师傅帮忙解答 1: 17款奥德赛的SCS线是不是已经集成再OBD插口里面了。 2:如果不是，这个插头在哪？ 谢谢！,技师说：您好 在OBD插头里面|技师说：您要怠速学习至于这么麻烦吗 亲|车主说：用本田的原厂电脑学习才行要不然自动启停失效|车主说：那就是scs再obd里面？我用软件直接操作就可以了么？不需要像老款那样再插另一个蓝色插头了呗？|车主说：这个车是2017款本田奥德赛，那2015款缤智。也是在obd插头里面集成了scs吗？|技师说：对对 你太聪明|技师说：你是洗节气门了吗|技师说：亲|车主说：恩，我想洗节气门所以买了个专用的hds电脑|车主说：是不是这样理解，2017款奥德赛和2015款缤智，SCS都已经再OBD里面了，我只需要用HDS软件短接就可以了，不需要再插额外插头了？|技师说：对啊|技师说：但是你要确定你买的电脑好用噢|技师说：我们431一切都搞定|车主说：431可以？我听说过那个，是第三方的对吧|车主说：有人用过，但是对本田新款奥德赛说是会造成启停失效。毕竟不是原厂协议|技师说：嗯嗯|技师说：[语音]|车主说：谢谢啊！|技师说：木事 都是兄弟何必那么客气|车主说：??,集成OBD插头里面
243,Q5244,大众,帕萨特,你好，帕萨特1.8T双离合DSG，起步顿挫抖动，一档换二档有时候感觉有空转的表现，时好时坏,技师说：你好，匹配一下离合器试试|车主说：意思换个离合器|技师说：不是|技师说：用电脑匹配一下离合器|车主说：那是什么，怎么弄|技师说：跑了多少公里了|技师说：需要用解码器|车主说：哦，的去4S店了吧，|技师说：专门修自动变速箱的也可以修|车主说：我是刚买的人家二手车，他显示的是6万多，估计是挑了表了|技师说：起步顿挫检查一下火花塞|技师说：嗯嗯|车主说：意思是问题不大吧，|车主说：火花塞都是刚换的，就是有时候一档变二档感觉空转抖动|车主说：刚刚大修了发动机|技师说：这说不好，如果匹配还是不行就需要更换离合器，具体需要实际检查一下，不一定是离合器打滑|车主说：还有什么|车主说：这是去4s店检测了吗？|技师说：变速箱故障，或者发动机故障|车主说：嗯|技师说：你从哪做的大修|车主说：发动机是刚修了的|车主说：外面的修理厂|技师说：先用电脑检测一下有没有故障码|技师说：那你就先找修理厂用电脑检测一下|技师说：一般也不要钱|车主说：该换的都换了，人家说修好了我才开的，故障没有|车主说：嗯|技师说：那就让他先给你匹配一下离合器|车主说：哦|技师说：嗯嗯|车主说：像换个离合器的多钱了|技师说：大概五六千,你好，建议先用电脑检测一下。或者匹配一下离合器。
244,Q5245,五十铃,五十铃皮卡,该车事故车更换水箱，冷凝器，水箱框架，风扇。风扇罩修复后，无法启动。检查发现电脑版保险烧坏，更换后可以正常启动，但是压缩机不吸合，直接供电压缩机吸合，加注了大约750克雪种，空调压力开关正常，蒸发箱温度传感器只要插上车立马熄火。怀疑该传感器，更换后故障一一样，跪求各位大师指导,技师说：您好 1线路联电线束里面有破皮联电的地方2电脑版|车主说：水箱下面的线束有挤的地方，已经包好了|技师说：牛逼|车主说：该车现在打开点火钥匙，鼓风机不运转，车辆启动后鼓风机才转，正常吗|技师说：对对|技师说：正常 货车就这样,电脑版
